usuario,negocio,prediccion_recomendador
1881,25,38.81445
1881,3165,37.75391
1881,3732,35.105957
1881,5605,30.875526
1881,1820,29.142105
1881,522,28.874416
1881,45,27.160461
1881,4184,21.944025
1881,2557,20.511568
1881,880,19.812666
1881,5521,18.67633
1881,1164,17.08413
1881,5292,16.669685
1881,250,16.446392
1881,61,16.317177
1881,5390,15.244845
1881,3119,14.330268
1881,5061,13.866757
1881,1186,13.122246
1881,4567,13.0611
1881,3974,12.838549
1881,3999,12.768597
1881,1302,12.591824
1881,1385,12.3685875
1881,1637,12.249586
1881,5081,12.04794
1881,2344,11.909527
1881,5833,11.893799
1881,144,11.2317705
1881,4683,11.176213
1881,4183,11.012692
1881,4717,10.742387
1881,24,10.676425
1881,2373,10.494
1881,5746,10.392498
1881,3951,10.143162
1881,3143,9.98945
1881,2325,9.476152
1881,473,9.462041
1881,4911,9.2997055
1881,4212,9.260981
1881,4712,9.228108
1881,1730,9.186745
1881,5781,9.126039
1881,1404,9.101162
1881,5169,8.76477
1881,1940,8.712771
1881,1600,8.680747
1893,522,49.6567
1893,1442,49.406166
1893,5168,44.75289
1893,1631,35.940605
1893,880,32.458996
1893,2775,30.089458
1893,2557,27.846922
1893,3209,27.80694
1893,858,19.399908
1893,1917,15.590626
1893,5484,15.32345
1893,774,15.132215
1893,1411,15.107042
1893,3417,14.498373
1893,2403,14.379457
1893,2359,14.12654
1893,789,13.389344
1893,5278,12.644441
1893,1152,12.618538
1893,2344,12.430476
1893,1133,12.267081
1893,748,12.008249
1893,1066,11.871941
1893,2013,11.637593
1893,5658,11.5052
1893,3133,11.128289
1893,1843,10.832105
1893,5055,10.771575
1893,900,9.934025
1893,144,9.617696
1893,5454,9.604742
1893,4364,9.592299
1893,1462,9.574069
1893,1093,9.561914
1893,1783,9.259579
1893,4830,9.210516
1893,3165,9.103477
1893,5215,8.900462
1893,3143,8.895961
1893,4097,8.754888
1893,2132,8.62468
1893,5768,8.569489
1893,1598,8.52709
1893,2450,8.4881
1893,907,8.378158
1893,2662,8.33503
1893,566,8.178614
1893,3945,8.155141
1893,3398,8.017296
1893,4671,7.913057
2082,45,6.012158
2082,3209,5.3071218
2082,1462,2.6212883
2082,4364,2.6159077
2082,1289,2.5184574
2082,2323,2.2537446
2082,2006,2.112875
2082,1442,2.0422854
2082,4990,1.7998505
2082,2508,1.7251639
2082,4825,1.6985853
2082,2097,1.6903085
2082,4755,1.6903085
2082,1666,1.6903085
2082,2184,1.6819197
2082,3737,1.6151953
2082,393,1.4811106
2082,4830,1.4614583
2082,2963,1.4352558
2082,3777,1.4342743
2082,1969,1.4037248
2082,1637,1.4037248
2082,5113,1.4037248
2082,361,1.3801311
2082,4543,1.3576164
2082,3335,1.3455358
2082,4514,1.3276137
2082,1733,1.179817
2082,3287,1.1645733
2082,5757,1.1641929
2082,757,1.1446742
2082,678,1.1334378
2082,4097,1.131876
2082,4970,1.1268723
2082,4429,1.0631548
2082,748,1.0542991
2082,3247,1.0527936
2082,71,1.0091518
2082,880,1.0091518
2082,4387,1.0091518
2082,3732,0.9658906
2082,5559,0.94961107
2082,4208,0.9182
2082,4304,0.9100238
2082,1306,0.8913187
2082,1450,0.88024014
2082,1860,0.87199664
2082,3637,0.85396576
2082,4909,0.8192873
2082,1890,0.80599254
2103,24,56.91553
2103,473,52.02351
2103,522,49.40689
2103,5176,30.514057
2103,3398,23.31423
2103,5083,22.593527
2103,1442,18.584553
2103,3764,12.8660965
2103,3732,12.326666
2103,3101,11.713333
2103,774,11.478536
2103,1260,11.317816
2103,4184,10.752435
2103,4073,10.0700655
2103,45,9.576629
2103,104,8.6883745
2103,4088,8.654044
2103,44,8.256114
2103,4143,8.234439
2103,4845,8.233604
2103,2557,8.125953
2103,798,7.260463
2103,904,7.2533407
2103,880,7.221995
2103,934,7.074943
2103,3806,6.1322427
2103,214,6.036315
2103,5292,5.9237266
2103,2617,5.684477
2103,3143,5.4462795
2103,3474,5.3497686
2103,4020,5.2914453
2103,1914,5.2726727
2103,2083,5.008156
2103,25,4.938718
2103,4604,4.931223
2103,2942,4.9241858
2103,5169,4.853568
2103,5605,4.778207
2103,1178,4.740975
2103,4576,4.7029676
2103,1729,4.608729
2103,2463,4.4898725
2103,714,4.3985405
2103,1637,4.379532
2103,5641,4.376292
2103,4717,4.179014
2103,1783,4.057476
2103,3165,3.9973333
2103,5111,3.9718919
2160,4464,14.572344
2160,604,14.326364
2160,4088,12.40499
2160,5259,12.33576
2160,45,11.930702
2160,1442,11.743119
2160,2307,11.035053
2160,880,10.320851
2160,3732,9.645892
2160,3143,9.23669
2160,2101,9.207762
2160,3228,8.629012
2160,4122,8.0071745
2160,5843,7.821413
2160,2044,7.4920483
2160,2344,7.410618
2160,904,7.355691
2160,2085,6.8944235
2160,1729,6.63463
2160,4012,6.104126
2160,2612,5.6196427
2160,2109,5.5889006
2160,692,5.3641777
2160,5496,5.2007675
2160,5753,5.052576
2160,3209,5.045891
2160,4143,4.8643365
2160,5111,4.815888
2160,4534,4.6936255
2160,1162,4.64514
2160,522,4.507825
2160,2294,4.3096375
2160,5168,4.0661483
2160,1710,3.998516
2160,1411,3.9934103
2160,5254,3.7028887
2160,4453,3.5256574
2160,799,3.4359179
2160,3398,3.4232268
2160,3503,3.4062772
2160,5169,3.217709
2160,781,3.1557918
2160,2452,3.1462564
2160,3241,2.960235
2160,1643,2.9598322
2160,104,2.9162061
2160,2045,2.8774517
2160,1178,2.7725468
2160,24,2.762619
2160,5292,2.743979
2247,45,34.883583
2247,5168,31.795906
2247,1631,28.521753
2247,2775,22.529615
2247,522,22.52046
2247,1442,22.471432
2247,858,13.210347
2247,880,12.70586
2247,2557,12.397315
2247,5484,11.877357
2247,789,11.775837
2247,3417,11.449062
2247,2359,11.321709
2247,1411,10.8493
2247,1133,9.989251
2247,5278,9.944985
2247,2403,9.809187
2247,1917,9.782254
2247,2013,9.284714
2247,1066,8.798959
2247,5658,8.746269
2247,1843,8.416165
2247,774,8.089421
2247,1152,8.066016
2247,2132,7.7964067
2247,900,7.7002425
2247,3133,7.269862
2247,3945,7.18818
2247,5768,7.092159
2247,1462,6.8719954
2247,5055,6.7897377
2247,2662,6.659449
2247,748,6.3886843
2247,2450,6.2134066
2247,1598,5.944529
2247,4850,5.862883
2247,2199,5.5743117
2247,2426,5.517274
2247,4671,5.345852
2247,3209,5.343213
2247,25,5.1901455
2247,5690,5.183421
2247,5215,5.113719
2247,566,5.0445223
2247,1093,5.002284
2247,5292,4.913721
2247,4167,4.881651
2247,3165,4.787743
2247,3614,4.72995
2247,2078,4.68835
2274,2085,95.02232
2274,5360,58.395706
2274,4088,57.038807
2274,880,47.768593
2274,5111,42.84265
2274,2781,30.216227
2274,5201,23.810843
2274,566,21.158459
2274,2109,16.218485
2274,5571,15.16543
2274,3705,13.580049
2274,1442,12.483474
2274,4254,11.988211
2274,686,11.824603
2274,4783,11.442402
2274,9,11.221065
2274,4673,11.045382
2274,2417,10.511951
2274,41,10.430156
2274,1195,10.251697
2274,3732,10.076603
2274,1298,9.721133
2274,1144,9.581917
2274,5068,9.275814
2274,45,9.168119
2274,1542,9.148914
2274,4314,9.114875
2274,345,8.978844
2274,3620,8.777177
2274,104,8.671141
2274,5241,8.141443
2274,25,8.135117
2274,3639,8.049855
2274,725,8.031525
2274,2557,7.5076175
2274,1840,7.467122
2274,774,7.377257
2274,3398,7.274865
2274,4031,7.1816435
2274,2118,7.119731
2274,4427,6.949497
2274,180,6.883892
2274,473,6.6858273
2274,1260,6.6286263
2274,4464,6.1777024
2274,4294,6.162885
2274,2344,6.059085
2274,5035,5.8837886
2274,1631,5.8274174
2274,4359,5.644578
2377,104,30.666481
2377,3136,29.553051
2377,774,26.35666
2377,45,23.182354
2377,5605,21.604177
2377,522,20.048454
2377,4184,18.704494
2377,25,17.4808
2377,3732,15.465597
2377,3119,14.98819
2377,5833,14.61751
2377,880,14.477973
2377,1820,14.317933
2377,4717,14.034603
2377,144,12.419129
2377,4683,12.363822
2377,5292,12.252347
2377,1164,11.850852
2377,2557,11.844086
2377,1819,11.514603
2377,1940,11.20889
2377,1637,10.94781
2377,61,10.89609
2377,250,10.847812
2377,3999,10.169099
2377,1186,9.667799
2377,24,9.558511
2377,1302,9.147819
2377,3143,9.005571
2377,5746,8.787556
2377,5081,8.6390705
2377,4183,8.536966
2377,5260,8.519783
2377,4455,8.288952
2377,34,7.994257
2377,5521,7.938438
2377,1404,7.775345
2377,2933,7.653337
2377,5390,7.4583893
2377,473,7.433984
2377,2373,7.362079
2377,3951,7.3083243
2377,1730,7.093329
2377,596,6.9876146
2377,3209,6.9767113
2377,2257,6.97454
2377,3974,6.901211
2377,4911,6.8974304
2377,5061,6.7849197
2377,5169,6.493951
2458,1820,30.609308
2458,1442,22.178225
2458,774,21.766405
2458,473,10.05863
2458,104,9.9156885
2458,522,9.816753
2458,2344,9.076618
2458,4184,8.99688
2458,3136,8.994503
2458,3165,8.644235
2458,4712,8.161583
2458,3330,8.066743
2458,2325,7.854122
2458,1164,7.6437187
2458,25,7.1416683
2458,1676,6.8240037
2458,1385,6.669037
2458,4359,5.990946
2458,3143,5.9176
2458,2933,5.5419717
2458,5083,5.4830813
2458,5292,5.4668226
2458,3119,5.429734
2458,5176,5.323732
2458,1775,5.3095937
2458,1637,5.0667515
2458,45,4.9649434
2458,5169,4.908861
2458,904,4.886017
2458,3101,4.559034
2458,5081,4.5559015
2458,61,4.521459
2458,5061,4.45897
2458,4235,4.378286
2458,250,4.2945557
2458,3999,4.194778
2458,1940,4.096489
2458,1914,3.9149594
2458,5398,3.8231738
2458,4717,3.8029695
2458,3123,3.7979143
2458,4088,3.6992798
2458,4567,3.631651
2458,1819,3.6226044
2458,4634,3.4991953
2458,3732,3.4473038
2458,4683,3.332138
2458,3260,3.2439778
2458,5390,3.1720722
2458,2775,3.1421337
2473,880,73.46919
2473,4088,64.31146
2473,5201,30.481165
2473,566,25.279112
2473,4673,20.831036
2473,5571,20.747433
2473,3620,19.463413
2473,1442,19.13316
2473,3705,17.76288
2473,9,16.381433
2473,4783,16.304419
2473,1195,16.25735
2473,1298,16.026869
2473,104,15.930626
2473,1144,15.511582
2473,4314,14.734946
2473,4254,14.295739
2473,686,13.68903
2473,4749,13.472825
2473,41,13.143587
2473,45,12.441885
2473,5241,12.400139
2473,4427,11.6943655
2473,3136,11.308483
2473,1542,10.882947
2473,3732,10.452726
2473,725,9.817745
2473,522,9.813401
2473,345,9.56352
2473,1840,9.399953
2473,774,9.346021
2473,180,9.287159
2473,2344,9.25154
2473,2760,8.8960705
2473,3165,8.628926
2473,2557,8.543285
2473,5605,8.482402
2473,4525,8.466697
2473,4359,8.457757
2473,5068,8.399009
2473,150,8.330464
2473,5035,8.210125
2473,5341,7.9187193
2473,3639,7.602291
2473,4031,7.575371
2473,4464,7.3104057
2473,2581,7.260642
2473,473,7.089547
2473,4194,7.0711455
2473,497,6.903795
2486,774,37.13621
2486,104,33.201347
2486,3136,28.471176
2486,3165,27.570387
2486,5605,23.035904
2486,1820,22.669525
2486,25,21.996096
2486,522,19.549053
2486,45,18.405973
2486,4184,18.396114
2486,3732,17.73536
2486,1637,13.567915
2486,2557,12.911739
2486,3119,12.53593
2486,250,12.500355
2486,1302,12.138472
2486,880,12.036614
2486,5292,11.069391
2486,5390,10.352352
2486,3999,9.823152
2486,1385,9.442478
2486,5521,9.124822
2486,4712,8.645709
2486,4183,8.645044
2486,61,8.529212
2486,3951,8.444348
2486,4567,8.276514
2486,2325,8.25205
2486,1819,8.137527
2486,5833,8.027042
2486,5746,7.9977384
2486,5169,7.716076
2486,1164,7.6467175
2486,4911,7.61432
2486,4212,7.3529706
2486,4455,7.26877
2486,3974,7.23219
2486,2344,7.0912027
2486,1783,6.901626
2486,4683,6.702299
2486,4717,6.620673
2486,3637,6.5690846
2486,473,6.2961397
2486,2373,6.2678246
2486,1600,6.246301
2486,1404,6.2285767
2486,144,5.790317
2486,1730,5.705447
2486,2842,5.6883097
2486,5260,5.426514
2695,45,9.573423
2695,5625,5.4626694
2695,4543,5.1083226
2695,569,4.771754
2695,3209,4.072931
2695,1054,3.6725302
2695,907,3.411454
2695,1332,3.3919194
2695,3736,3.048997
2695,393,3.0157404
2695,1190,2.9846864
2695,1312,2.8161883
2695,361,2.8023844
2695,1442,2.7714665
2695,2089,2.698417
2695,857,2.6740677
2695,1733,2.5896347
2695,5559,2.4159684
2695,4198,2.3698368
2695,2169,2.3380642
2695,3178,2.320018
2695,3484,2.2512474
2695,5552,2.1090872
2695,4514,2.0717406
2695,3737,2.0631423
2695,678,1.976927
2695,686,1.9709592
2695,5275,1.9610281
2695,4436,1.9545379
2695,262,1.910664
2695,2963,1.8850573
2695,4825,1.7886677
2695,3247,1.7864892
2695,4097,1.773914
2695,1002,1.745051
2695,1783,1.7350677
2695,1886,1.7188989
2695,104,1.6655912
2695,4232,1.6571306
2695,522,1.6271178
2695,4997,1.6209366
2695,2992,1.591917
2695,3143,1.5505238
2695,1860,1.526369
2695,1306,1.4740729
2695,725,1.4472723
2695,1790,1.4218774
2695,1770,1.4139309
2695,1813,1.4130263
2695,723,1.4082109
2736,3143,61.33468
2736,2085,48.743195
2736,4088,27.083212
2736,522,25.55491
2736,5360,25.44997
2736,880,24.495596
2736,24,19.929367
2736,3732,15.889183
2736,5111,15.118909
2736,1356,14.714096
2736,473,14.357904
2736,774,13.485542
2736,2781,13.33012
2736,5176,12.04337
2736,2109,11.646436
2736,1442,11.268265
2736,45,10.488749
2736,3398,10.094436
2736,5201,9.878865
2736,4184,9.456498
2736,566,9.356342
2736,4359,8.392466
2736,2557,8.226366
2736,104,8.082372
2736,1260,7.606896
2736,3101,7.327464
2736,5605,7.196014
2736,4634,7.0692496
2736,25,7.045349
2736,5083,6.6730323
2736,345,6.6029196
2736,3165,6.455836
2736,5168,6.4478602
2736,4783,6.4245615
2736,5571,6.4079404
2736,2417,5.89306
2736,4464,5.8185186
2736,41,5.597581
2736,2083,5.574828
2736,3136,5.454544
2736,2942,5.3637295
2736,686,5.1716557
2736,4254,5.1020637
2736,3705,5.0803604
2736,2775,5.068837
2736,3639,4.9597373
2736,4673,4.738389
2736,1152,4.7034545
2736,4543,4.630939
2736,4235,4.5639057
2790,5585,68.35661
2790,2463,60.022808
2790,44,51.417706
2790,1870,37.989357
2790,4550,37.241425
2790,5450,21.425652
2790,3586,19.482552
2790,5819,19.03899
2790,5697,15.410593
2790,3455,12.182605
2790,3647,12.067097
2790,490,11.834009
2790,1189,10.76375
2790,3622,10.695094
2790,1410,10.57019
2790,2884,10.384391
2790,2010,9.448623
2790,5471,8.370552
2790,2770,7.9663734
2790,5835,7.263768
2790,45,7.060575
2790,880,6.8137755
2790,3939,6.5280604
2790,2557,6.4535813
2790,531,6.194067
2790,3967,6.145373
2790,3732,6.1215453
2790,614,5.957774
2790,3607,5.2071733
2790,774,5.128978
2790,3751,5.119436
2790,5115,4.91239
2790,1652,4.438319
2790,3209,4.2126207
2790,5444,4.1526713
2790,5851,4.055977
2790,1767,3.908142
2790,5812,3.8149984
2790,2344,3.5768895
2790,465,3.5738602
2790,3052,3.4609792
2790,1103,3.45812
2790,1442,3.402557
2790,755,3.337944
2790,2690,3.3018641
2790,988,3.1144342
2790,3143,2.878055
2790,2838,2.8606584
2790,5026,2.8369076
2790,5322,2.646031
2856,473,42.12562
2856,5176,24.600643
2856,1442,20.775799
2856,45,18.953644
2856,3398,18.031548
2856,5083,17.50534
2856,4359,16.747126
2856,4634,13.87562
2856,3764,11.787076
2856,4184,11.448032
2856,2557,11.305088
2856,3101,11.29411
2856,4073,11.011284
2856,3732,10.727632
2856,880,9.960281
2856,4088,9.294037
2856,104,9.071133
2856,4845,8.879858
2856,907,8.719049
2856,934,8.616692
2856,3209,8.474447
2856,2617,8.449891
2856,2424,8.379719
2856,798,8.303199
2856,1260,7.9998803
2856,774,7.806952
2856,904,7.622278
2856,214,7.5716157
2856,714,7.0714726
2856,2083,6.9413514
2856,3165,6.912512
2856,3840,6.6061673
2856,1178,6.4053073
2856,4020,6.248814
2856,4143,6.1711674
2856,5585,6.0779243
2856,1093,5.8737464
2856,1312,5.6819015
2856,3806,5.169423
2856,1914,5.072399
2856,4911,5.0057974
2856,5833,4.94123
2856,2085,4.833008
2856,361,4.76834
2856,2463,4.6725254
2856,1775,4.6698217
2856,2610,4.6110344
2856,1637,4.538834
2856,5111,4.506074
2856,1054,4.444023
2886,900,25.042948
2886,1411,22.393536
2886,45,21.712841
2886,789,20.487999
2886,5278,18.431046
2886,1843,15.889376
2886,1152,15.735656
2886,2013,14.7978525
2886,1442,14.129514
2886,3991,13.318408
2886,5658,12.2450695
2886,880,11.804272
2886,2199,11.773893
2886,2078,11.279079
2886,858,11.105441
2886,1066,11.080519
2886,4464,10.66325
2886,2344,10.648582
2886,2359,10.558466
2886,604,10.177886
2886,3614,9.799312
2886,1133,9.538186
2886,1598,9.321631
2886,1917,8.643532
2886,2132,8.569438
2886,5454,8.288282
2886,817,8.220878
2886,5484,8.015666
2886,5758,7.7909393
2886,3084,7.668671
2886,2307,7.361788
2886,423,7.3233066
2886,24,7.3075094
2886,4850,7.198403
2886,4884,6.8846865
2886,2403,6.8782234
2886,5768,6.8592033
2886,2044,6.855027
2886,774,6.8312273
2886,1462,6.706361
2886,5259,6.6634874
2886,25,6.509659
2886,3945,6.4877844
2886,3542,6.419181
2886,473,6.4024105
2886,3398,6.319044
2886,2508,6.281263
2886,3133,6.261045
2886,4088,6.222472
2886,5085,5.843316
2940,5585,2.15945
2940,1436,2.0320904
2940,2574,1.6464624
2940,1312,1.5363994
2940,4495,1.5320146
2940,5250,1.5186527
2940,3736,1.5110657
2940,1820,1.4784425
2940,1593,1.4784425
2940,4646,1.4291549
2940,3474,1.4291549
2940,3209,1.3060968
2940,3801,1.182754
2940,5398,1.182754
2940,5148,1.1785113
2940,189,1.1785113
2940,5259,1.1785113
2940,1812,1.1785113
2940,4717,1.1746024
2940,3974,1.1746024
2940,4880,1.1746024
2940,2092,1.1746024
2940,3737,1.0964379
2940,5035,1.0565411
2940,757,1.044466
2940,3796,1.0190493
2940,5819,1.0105823
2940,847,0.9797959
2940,4031,0.968364
2940,4088,0.968364
2940,4355,0.968364
2940,1594,0.94620323
2940,5283,0.94620323
2940,45,0.8963106
2940,3662,0.86494386
2940,857,0.86494386
2940,3999,0.8574929
2940,1442,0.8574929
2940,4073,0.8574929
2940,2610,0.8411583
2940,3431,0.8411583
2940,4567,0.79999995
2940,250,0.79999995
2940,2541,0.75932634
2940,4550,0.7579367
2940,185,0.7096524
2940,1487,0.69631064
2940,3732,0.68286335
2940,2837,0.68286335
2940,5175,0.68286335
2948,1093,14.676045
2948,3209,11.527224
2948,5747,7.5956397
2948,360,5.299483
2948,4251,4.712342
2948,1442,4.2306647
2948,4729,3.9296203
2948,4990,3.2907572
2948,3081,3.2001367
2948,1436,3.1341121
2948,5044,3.1183712
2948,678,3.0821457
2948,1312,3.0704448
2948,774,3.016458
2948,989,2.9992769
2948,1702,2.911294
2948,2360,2.8721902
2948,4610,2.8644872
2948,3178,2.8618283
2948,4364,2.7226105
2948,1306,2.673174
2948,4429,2.5073154
2948,891,2.4736514
2948,3944,2.4702728
2948,5062,2.415155
2948,757,2.4042397
2948,1039,2.4033785
2948,3828,2.3907971
2948,2643,2.3508017
2948,3777,2.3412387
2948,4097,2.238608
2948,2513,2.2225094
2948,361,2.2155714
2948,880,2.2030811
2948,447,2.1891556
2948,786,2.1821973
2948,393,2.0836525
2948,5423,2.0744226
2948,3737,2.0429316
2948,4198,1.9416989
2948,2707,1.9227967
2948,4830,1.9165101
2948,344,1.9011139
2948,2463,1.898968
2948,2557,1.8903788
2948,473,1.8897388
2948,4326,1.8871217
2948,3661,1.886994
2948,1693,1.8689816
2948,2989,1.8366231
3076,3143,112.01274
3076,5360,61.964676
3076,880,46.605335
3076,4088,39.11093
3076,5111,34.213623
3076,1356,34.106743
3076,2781,29.288422
3076,2109,15.403314
3076,566,14.294495
3076,5571,14.057339
3076,41,13.314728
3076,4673,12.494137
3076,4254,11.991761
3076,4783,11.700636
3076,1298,11.140605
3076,4314,11.122429
3076,1144,9.8975935
3076,3620,9.431945
3076,686,9.313431
3076,1195,9.300518
3076,5241,9.024185
3076,45,8.960784
3076,180,8.924707
3076,25,8.7899685
3076,345,8.488384
3076,9,8.479623
3076,1840,8.20443
3076,522,8.155729
3076,2760,8.022771
3076,2557,7.727728
3076,4464,7.607357
3076,3705,7.185369
3076,1442,7.058715
3076,2344,6.7659492
3076,1542,6.649019
3076,4749,6.522902
3076,2417,6.26335
3076,150,6.1438527
3076,2118,6.0948343
3076,3732,6.087491
3076,725,6.04253
3076,5168,5.99431
3076,4427,5.881642
3076,4194,5.694969
3076,4525,5.4538736
3076,497,5.420733
3076,3398,5.304699
3076,5341,5.299956
3076,2581,5.2244167
3076,5706,5.168164
3087,3732,75.39756
3087,522,45.738937
3087,3209,43.959625
3087,880,42.83457
3087,774,40.607323
3087,2557,36.9778
3087,104,35.752205
3087,3165,32.98207
3087,3136,24.035934
3087,25,20.19684
3087,1783,18.0513
3087,5605,17.865421
3087,1820,16.444986
3087,1637,14.956701
3087,4097,14.2061615
3087,2344,14.160126
3087,4364,13.523595
3087,4184,13.464397
3087,1093,13.3871765
3087,144,13.113322
3087,5292,13.102535
3087,24,12.323751
3087,4143,11.618948
3087,4543,11.538109
3087,3143,11.111447
3087,250,11.099317
3087,907,10.797613
3087,361,10.797308
3087,61,10.787016
3087,5521,10.520381
3087,1819,10.490991
3087,393,10.476087
3087,4241,10.45057
3087,748,10.435795
3087,2513,10.432069
3087,4830,10.370005
3087,4717,10.342363
3087,3178,10.311344
3087,1302,10.250679
3087,1186,9.9254265
3087,4990,9.738294
3087,1312,9.528845
3087,5061,9.493488
3087,1306,9.416592
3087,5833,9.402423
3087,757,9.316197
3087,1404,9.271902
3087,4183,9.2614
3087,3999,9.1742
3087,4212,9.005836
3311,904,73.67643
3311,2085,54.32073
3311,5360,36.586945
3311,880,36.344666
3311,4088,33.06911
3311,5111,31.099731
3311,2781,21.242987
3311,5201,15.054226
3311,1442,11.530652
3311,3732,11.498906
3311,3705,10.957923
3311,686,10.849572
3311,1298,10.768057
3311,725,9.383824
3311,1195,9.369929
3311,5571,9.206239
3311,9,8.8341465
3311,4254,8.741274
3311,2109,8.462738
3311,4673,8.335388
3311,1144,8.305391
3311,3620,7.0903015
3311,5068,6.8954983
3311,104,6.566104
3311,2417,6.4333453
3311,45,6.303626
3311,4749,6.2469907
3311,4783,6.2216654
3311,4314,6.068
3311,1542,5.8698583
3311,2612,5.773006
3311,473,5.341523
3311,4294,5.075987
3311,5035,5.0534506
3311,3136,4.8421307
3311,5241,4.7791867
3311,25,4.673194
3311,1840,4.6465077
3311,4143,4.6428423
3311,4580,4.496643
3311,4031,4.4141636
3311,5341,4.2579985
3311,41,4.170901
3311,3398,4.064689
3311,4427,4.041527
3311,4525,3.9626598
3311,2344,3.948448
3311,2118,3.884419
3311,522,3.8360865
3311,5710,3.7498636
3312,3143,63.85756
3312,2085,47.772472
3312,880,27.634176
3312,4088,27.25357
3312,5360,26.985537
3312,522,21.392763
3312,5111,15.799073
3312,1356,15.756224
3312,2781,13.925049
3312,566,12.603395
3312,2109,11.610559
3312,5201,10.578537
3312,3398,9.313104
3312,2557,8.887414
3312,473,8.512055
3312,1442,8.506094
3312,3228,7.196313
3312,45,7.026254
3312,4359,6.998245
3312,2344,6.9814544
3312,3732,6.952925
3312,5571,6.727188
3312,4464,6.707732
3312,2417,6.5121593
3312,683,6.317482
3312,345,6.300047
3312,3165,6.2584176
3312,3806,6.0376644
3312,180,6.002164
3312,41,5.9940305
3312,4254,5.8370976
3312,686,5.6775017
3312,4783,5.633003
3312,1260,5.536661
3312,4673,5.5216727
